nama,ulasan,label,sentiment,score
Halim Lakarganteng,Sangat senang,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998810291290283}]",0.9998810291290283
elok lailiyah anafiuh,panas dan gersang,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9730850458145142}]",0.9730850458145142
A M,Tempat bagus dan nyaman,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998725652694702}]",0.9998725652694702
NBL DONG HUA,Biasa saja,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9847089052200317}]",0.9847089052200317
Dedi Choded93,Sekolah idaman,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9624603390693665}]",0.9624603390693665
RYAN jok mobil surabaya,Mantap,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]",0.9997685551643372
Widianto Handoko,Keajaiban alam di pulau madura.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996719360351562}]",0.9996719360351562
abdul kholik,Volume terbatas.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9966358542442322}]",0.9966358542442322
Ach. Rozaini,Tempat yang unik,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998103976249695}]",0.9998103976249695
Fahmost Done,Ramai orang,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.916411280632019}]",0.916411280632019
bu'sobu' Channel,Lumayan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993463158607483}]",0.9993463158607483
Amal Muraji,Dekat dengan rumah,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.992267906665802}]",0.992267906665802
M MUSLEH IKFI,Lumayan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993463158607483}]",0.9993463158607483
aby bam,Disebut juga api abadi.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9738903045654297}]",0.9738903045654297
Rollas Afandi,unik,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996135830879211}]",0.9996135830879211
Mohammad Zulkarnain,Api tak kunjung padam,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9713405966758728}]",0.9713405966758728
Zainal Alim,Orangny ramah ramah,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993244409561157}]",0.9993244409561157
fatchill helmy,Keren,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999836802482605}]",0.999836802482605
Ringga Koplok,seru,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9812683463096619}]",0.9812683463096619
MADURAKU ID,"Wisata Unik di Kabupaten Pamekasan, Madura",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9943197965621948}]",0.9943197965621948
azmi bachtiar,Mantap,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]",0.9997685551643372
Ridan Pendawa,Bgs juga tempat'a,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998716115951538}]",0.9998716115951538
Arifin Agus,Menakjubkan saja,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998815059661865}]",0.9998815059661865
papa_Nya AhzaAina,Tak padam,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9519615173339844}]",0.9519615173339844
Abdul Muqit,"Luar Biasa,",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998195767402649}]",0.9998195767402649
Danz 317,Wisata Api Abadi Madura,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9847159385681152}]",0.9847159385681152
Zaif Uddin,Mempesona,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998124241828918}]",0.9998124241828918
Estefanus Masae,Tempatnya menakjubkan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998880624771118}]",0.9998880624771118
Edi Susanto,Biasa,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8544698357582092}]",0.8544698357582092
Waluyo Vico,Mari kunjungi keajaiban indonesia,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999394416809082}]",0.999394416809082
H.malik H. Malik A,Mantul,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5578258633613586}]",0.5578258633613586
AR Situbondo,Mantap,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]",0.9997685551643372
Umam Hairul,Bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Garin Kana,gaes gk nmoh,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9859068393707275}]",0.9859068393707275
Abd Hadi,api tak kunjung pandam,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9713405966758728}]",0.9713405966758728
PAING IBRAHIM,Mantab,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]",0.9997685551643372
NADISA Transport,Bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Ali mahrus,mengasikkan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997877478599548}]",0.9997877478599548
Amir Ruden,Api keluar dari tanah,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8330194354057312}]",0.8330194354057312
EDU MASA KINI,Tmpt kotor,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.996347963809967}]",0.996347963809967
Sobih Makki,Alami.. Asli alam..,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996823072433472}]",0.9996823072433472
septyan tri angga,Mantap,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]",0.9997685551643372
FALIANG ASIA team nusantara,Kebersihannya,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9950306415557861}]",0.9950306415557861
Sahabat Pecinta Tanaman,Bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Abdul Hafid,Kuasa allah....,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9992278814315796}]",0.9992278814315796
Eric Fernando,Bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Khotibin Tibin,Siip,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.7821957468986511}]",0.7821957468986511
Syam Suri (Syam),Mantul,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5578258633613586}]",0.5578258633613586
Mastur Chanel,Mantap,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]",0.9997685551643372
Nauval Media,Lumayan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993463158607483}]",0.9993463158607483
Eka Adetya,Indah,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998722076416016}]",0.9998722076416016
monggo d explorer,bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Afy Layar,Kurang meriah,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9642996788024902}]",0.9642996788024902
Imam Asnawi,Rame ...bagus ...,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.995189905166626}]",0.995189905166626
yonas setiawan,Sayang tidak dikelola dengan profesional.,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9991393089294434}]",0.9991393089294434
Umaem Anki,Mantap,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]",0.9997685551643372
Devin Wibowo,Mantab..murah,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9972688555717468}]",0.9972688555717468
Moh. Muhlis,Bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Udang Lisyanto,Semangat,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9897806644439697}]",0.9897806644439697
Muizah Rizal,Panasssssse polll,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9874433875083923}]",0.9874433875083923
Sultoni Frw,unik dan fantastic,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999889612197876}]",0.999889612197876
Muhammad Rifki (Rifky),Wisata di Bangkalan madura,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.997157096862793}]",0.997157096862793
Taufiqur Rohman,bgus,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9553713202476501}]",0.9553713202476501
Dema Febriyanti,Sungguh menyenangkan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999859094619751}]",0.999859094619751
mita apriliyani,Bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Hammad hani,Serru banget😃😃😃😃 …,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997538924217224}]",0.9997538924217224
Syar Rofah,Bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Nurildan istiqlal,Oke,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986165761947632}]",0.9986165761947632
umar supriono,sangat senang,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999873161315918}]",0.999873161315918
Romadhoni Dhoni,Mantab,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]",0.9997685551643372
abdur rohman,Hebat,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]",0.9997685551643372
Sinyo Priss,Hangat,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997044205665588}]",0.9997044205665588
Achmad Saif,Keren,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999836802482605}]",0.999836802482605
Suryanto,Rame,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9889113903045654}]",0.9889113903045654
Zayyadi ok,Bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Badink Hunter,Kuasa allah,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9992278814315796}]",0.9992278814315796
Indera Agiel,Lumayan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993463158607483}]",0.9993463158607483
R32L Alfiya,Lumayan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993463158607483}]",0.9993463158607483
Susmiari S. Pd,Hangat,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997044205665588}]",0.9997044205665588
imas 21,Bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Dedy Lizwardy,Suka,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9908657670021057}]",0.9908657670021057
Qoidatul Farhah,Takjub,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9932692646980286}]",0.9932692646980286
Oyon Mulyono,Lumayan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993463158607483}]",0.9993463158607483
Faudhil Ulum,Bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Adie Saja,Bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Agus Dian Saputro,Panas,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9927670955657959}]",0.9927670955657959
dodi pajak,Kagum,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9932692646980286}]",0.9932692646980286
samsul arifin,Lumayan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993463158607483}]",0.9993463158607483
Agoes Salam,Terlalu komersial,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.999491810798645}]",0.999491810798645
Moh Jamali Zahri,Tempat lalulalang warga,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9991199374198914}]",0.9991199374198914
Akin Qhodir,Keren,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999836802482605}]",0.999836802482605
NEWBIE AKTIF,Asri,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8431402444839478}]",0.8431402444839478
Mat Hari,Menyenangkan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997877478599548}]",0.9997877478599548
mat pelor,lumayan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993463158607483}]",0.9993463158607483
Muha Jirin,api abadi...,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.997054934501648}]",0.997054934501648
Yudi Sugeng,Kotor,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9977806210517883}]",0.9977806210517883
Joni Purnomo,Mempesona,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998124241828918}]",0.9998124241828918
Arif Y,Mantap,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]",0.9997685551643372
khosiyah khosiyah,Bagus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998444318771362}]",0.9998444318771362
Sulaiman Bahagia,Woww,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9935663342475891}]",0.9935663342475891
Mas Agoex N. Muchyidin,sunnatullah,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8778749704360962}]",0.8778749704360962
Lia Mulyasari,Rahasia illahi.....,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994137287139893}]",0.9994137287139893
Udin Syahar,Pamekasa madura jawa timur,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5748299360275269}]",0.5748299360275269
Andri Si Butar-butar,Api Abadi Madura,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9969191551208496}]",0.9969191551208496
Aryf al faryzy,Sip,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8494769930839539}]",0.8494769930839539
Rachmad Wijiyanto,Madura punya,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.996875524520874}]",0.996875524520874
DHIAN PRAMUHADI,Lumayan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993463158607483}]",0.9993463158607483
Fahroji Sochib,Panas good,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998506307601929}]",0.9998506307601929
yopik jr,sip,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8494769930839539}]",0.8494769930839539
Imamuddin,Sip,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8494769930839539}]",0.8494769930839539
Raqi Zidan,wow,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9992877840995789}]",0.9992877840995789
Aprilianto habib Pratama,Memuaskan yang,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987291693687439}]",0.9987291693687439
edy tour guide,Biasa.....,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8544698357582092}]",0.8544698357582092
Amir Gerger,Sip,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8494769930839539}]",0.8494769930839539
Abdul Khafif,Menakjubkan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999868631362915}]",0.999868631362915
Kiki Budi Setiawan,Afrikanya pamekasan,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8452349901199341}]",0.8452349901199341
Andi Fajaryanto,Wisata bahari,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8181567788124084}]",0.8181567788124084
Slamet Gunawan,Menyenangkan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997877478599548}]",0.9997877478599548
Maunatul Hasanah,Menakjubkan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999868631362915}]",0.999868631362915
Shahibul Fawaid,Bakar jagung,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9894846081733704}]",0.9894846081733704
Latif Mba,Subhanallah....,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9761156439781189}]",0.9761156439781189
Eddy Suwiknyo,Wisata pamekasan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8611145615577698}]",0.8611145615577698
Zakiatul Maulidiyah,Mengesankan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998067021369934}]",0.9998067021369934
blackhawkultra kapten,Api Abadi....,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.997054934501648}]",0.997054934501648
Enjik,Kuasa ilahi,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9995354413986206}]",0.9995354413986206
Toko Maloseink,Subhanallah...,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9761156439781189}]",0.9761156439781189
Yudha Tri,kekuasaan ALlh,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.99569171667099}]",0.99569171667099
Jamaali Boy,Subhanallah,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9761156439781189}]",0.9761156439781189
Mas Faqih,Bermanfaat,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987383484840393}]",0.9987383484840393
Ganyong Atos,Keajaiban alam,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997212290763855}]",0.9997212290763855
Kamalul Qomar,Subhanallah,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9761156439781189}]",0.9761156439781189
muhamad ridwan,Barokallah,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.5585924983024597}]",0.5585924983024597
Tutur P. Purbosayekti,"Lokasi wisata api yang tak pernah padam, anda bisa tinggal bakar jagung …",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9495826959609985}]",0.9495826959609985
Nadzifa Ayu,"Api Tak Kunjung Padam, one of the destination in Madura's Island. It's located in Pamekasan city, Madura Island. The fire is out from the ground, and the local people said that it was happen since very long time ago. Maybe, the fire was out …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9761626720428467}]",0.9761626720428467
S.Rofi'a,"Madura is famous for its various attractions and tourist attractions, one of which is a tourist spot where the fire never goes out. In this tourist place we can enjoy roasted corn and shop for souvenirs typical of Madura, including woven sarongs, petis, clothes, and so on.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9951291084289551}]",0.9951291084289551
Ranti MH,"Nice place to explore Madura, better go there at night",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9987164735794067}]",0.9987164735794067
anti ahsanti,"Unexpected place. Nice to visit for those who  want to see a fire which always keep lighting. So many store and toilet there, accessible, and near from the city.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999504804611206}]",0.999504804611206
Bernhard Gunzenhauser,I visited the location in 1988. Nearby was a pond with gas bubbling out,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9771507978439331}]",0.9771507978439331
Zuliani Dalimunthe,I little bit scary here...we suddenly surrounded by kids and a woman insist asking for money..I decided to leave as soon as possible..we hope the local government put attention to this situation to attract  tourists to come here,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.7567452192306519}]",0.7567452192306519
Made Abhyasa,There are so many cats wandering around,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9782124161720276}]",0.9782124161720276
Laurent Roger Jacob,"Asli, orang bertanya-tanya mengapa sumber gas alam ini tidak dimanfaatkan dengan baik oleh penduduk daerah tersebu …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9996578693389893}]",0.9996578693389893
Dwi A Rahman,"Mantap, alangkah baiknya melihat posisi apinya.",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999293327331543}]",0.999293327331543
rr gstn,they have priceless souvenirs and it is a unique place,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997274279594421}]",0.9997274279594421
salsabila akila,"Kurang dicat, bagus",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9807572364807129}]",0.9807572364807129
Mas Kenut,better you go at night,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.7647081017494202}]",0.7647081017494202
ari Wibowo,Tidak banyak pengunjung dan tidak ada hiburan,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9995476603507996}]",0.9995476603507996
Lilies Wiastuti,Pelayanan haji dan umrah sangat maksimal,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994266033172607}]",0.9994266033172607
Bang Ucup,Bersyukurlah atas nikmat yang diberikan oleh Yang Maha Kuasa,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.999782145023346}]",0.999782145023346
Mutiara Matlubah,puanas maximal 🥵 …,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9984890222549438}]",0.9984890222549438
man aq,Nothing to see here...,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9967882633209229}]",0.9967882633209229
Lucy Ramadhani Nitidisastro,Nice place to take a rest even in small space and a little time.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9983696341514587}]",0.9983696341514587
Meliana Fadilah,Mana pos aoah anvs aoa Angso....ahvs,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9941913485527039}]",0.9941913485527039
Afwan Syairozi,"Better go after dark, baking corn is nice..",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.8621757626533508}]",0.8621757626533508
Muhammad Ainur Rizqi,,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9541463851928711}]",0.9541463851928711
Erfan Backpakers (Jiezunk),Kerren,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9666879773139954}]",0.9666879773139954
Pepenk Pepenk,Allohuakbar semua terjadi karna kehendak alloh (api tak kunjung padam) madura,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9807192087173462}]",0.9807192087173462
Ahli kunci Mojokerto,Datang saat hari panas,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9927912950515747}]",0.9927912950515747
Mohamad Irfan,Ojeng,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.7775605916976929}]",0.7775605916976929
Rahma Melina,Natural eternal flame I would say. The sorounding places are just so so...,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9986259937286377}]",0.9986259937286377
Nanang Mahfudi,Tempat kreatif di Pamekasan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.993842601776123}]",0.993842601776123
Moh. Niman,Ziarah ke pemakaman Buju' Moko,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8514245748519897}]",0.8514245748519897
Kiptya Pasuruan,"Ada api laki-laki
Dan
Gadis  …",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.5944704413414001}]",0.5944704413414001
Ilyassiqin Il,Banyak mulus,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9976785778999329}]",0.9976785778999329
priyopw,"Natural endless flame , Traditional market",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9509133696556091}]",0.9509133696556091
Arief Bidix's,DHENGKAH (Dheng Padhengah Api Neraka),NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9771423935890198}]",0.9771423935890198
Bob's Channel,Nice!,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997404217720032}]",0.9997404217720032
AL-IBROHIMIYAH GENTENG KONANG BANGKALAN,DEWAN SUBBANUL YAUM,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9014627933502197}]",0.9014627933502197
Achmad Djoko Santoso,,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9541463851928711}]",0.9541463851928711
Made Yogis,Awesome.. Fire of earth. Origin of Brahma,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996294975280762}]",0.9996294975280762
Fauziwibowo@yahoo.com Wibowo1122,,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9541463851928711}]",0.9541463851928711
Muhammad Darwin,Masya Allah maha besar kekuasaanN …,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9994188547134399}]",0.9994188547134399
Arai Chaf,Rame.Seru.,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.99907386302948}]",0.99907386302948
dika argoanggrek,Great place to visit at night,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9993798732757568}]",0.9993798732757568
Fajar Mulia,Best time to visit night time,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9640401601791382}]",0.9640401601791382
Hartono Tono,kekuatan ilahi Allahuak …,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9982014894485474}]",0.9982014894485474
Djoko Purwanto,everlasting fire,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9880639910697937}]",0.9880639910697937
Muhammad Agil Gazali,,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9541463851928711}]",0.9541463851928711
Ilalang Timur,The best choice to calter,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996675252914429}]",0.9996675252914429
Rochy Mashadi,Perfect,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998335838317871}]",0.9998335838317871
fathur rohman,Joss,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9616511464118958}]",0.9616511464118958
pejuang Rupiah,Hojj,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9810072779655457}]",0.9810072779655457
Zaen zaen,Sungguh kuasa Tuhan,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9985717535018921}]",0.9985717535018921
Rafly Wardani,Good place,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998626708984375}]",0.9998626708984375
Moch Ali Sadikin,Tidak ada …,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9832655191421509}]",0.9832655191421509
Rizki Ramadhani Nasution,Banyak koleksi liar,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.998660683631897}]",0.998660683631897
Anas Kadi,"Incredible works of nature, subhanallah",POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997902512550354}]",0.9997902512550354
Meylins rolanda,So hot!,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9992076754570007}]",0.9992076754570007
Arif Widodo Pratama (Ido),Api abadi,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.997054934501648}]",0.997054934501648
Muhammad Nur Efendy,,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9541463851928711}]",0.9541463851928711
mu'ammal hamidy,penyihir terbaik …,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9996198415756226}]",0.9996198415756226
ERFIN SULISTIYO,Mantaap,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9997685551643372}]",0.9997685551643372
"Ainur Arrahman, S.M",,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9541463851928711}]",0.9541463851928711
Nur Anisya,Api abadi,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.997054934501648}]",0.997054934501648
Ahmad Turmudi,Tempat yang ajaib,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9998656511306763}]",0.9998656511306763
Kang jas Canary,Insyaallah.. …,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9805139899253845}]",0.9805139899253845
catur Haryanto,Api abadi,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.997054934501648}]",0.997054934501648
Aldy Syaputro Widiyanto,Api abadi,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.997054934501648}]",0.997054934501648
Fajar3 Wandi,Beutifull,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.9193791151046753}]",0.9193791151046753
Agus Nuryadi,Jik …,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.5358409881591797}]",0.5358409881591797
Wihandoyo Handoyo,,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9541463851928711}]",0.9541463851928711
supriyanto yangkung,,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9541463851928711}]",0.9541463851928711
Thoifatun Nida,Wow,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9992877840995789}]",0.9992877840995789
Joko Prasetiyo,"4JJIhu Akbar,,,,,",NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.8320514559745789}]",0.8320514559745789
Ali Muhlisin Gombeng,,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9541463851928711}]",0.9541463851928711
Hosni Zainodden kunjus,,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9541463851928711}]",0.9541463851928711
Rivon Heru Cahyono,,POSITIVE,"[{'label': 'POSITIVE', 'score': 0.9541463851928711}]",0.9541463851928711
halim perdana wijaya,Seep,NEGATIVE,"[{'label': 'NEGATIVE', 'score': 0.5630649924278259}]",0.5630649924278259
